,<built-in function id>,imageLink,origFormat,title
8684,https://www.loc.gov/item/sanborn03225_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032251889:03225_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paducah, Mccraken County, Kentucky."
8685,https://www.loc.gov/item/sanborn03225_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032251893:03225_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paducah, Mccraken County, Kentucky."
8686,https://www.loc.gov/item/sanborn03225_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032251897:03225_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paducah, Mccraken County, Kentucky."
8687,https://www.loc.gov/item/sanborn03227_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032271886:03227_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paris, Bourbon County, Kentucky."
8688,https://www.loc.gov/item/sanborn03227_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032271890:03227_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paris, Bourbon County, Kentucky."
8689,https://www.loc.gov/item/sanborn03227_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032271896:03227_1896-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Paris, Bourbon County, Kentucky."
8690,https://www.loc.gov/item/sanborn03228_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032281895:03228_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Pembroke, Christian County, Kentucky."
8691,https://www.loc.gov/item/sanborn03230_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032301894:03230_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Pineville, Bell County, Kentucky."
8692,https://www.loc.gov/item/sanborn03232_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032321886:03232_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Princeton, Caldwell County, Kentucky."
8693,https://www.loc.gov/item/sanborn03232_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032321892:03232_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Princeton, Caldwell County, Kentucky."
8694,https://www.loc.gov/item/sanborn03232_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954pm:g032321897:03232_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Princeton, Caldwell County, Kentucky."
8695,https://www.loc.gov/item/sanborn03234_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032341886:03234_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richmond, Madison County, Kentucky."
8696,https://www.loc.gov/item/sanborn03234_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032341890:03234_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richmond, Madison County, Kentucky."
8697,https://www.loc.gov/item/sanborn03234_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032341895:03234_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richmond, Madison County, Kentucky."
8698,https://www.loc.gov/item/sanborn03236_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032361886:03236_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Russellville, Logan County, Kentucky."
8699,https://www.loc.gov/item/sanborn03236_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032361892:03236_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Russellville, Logan County, Kentucky."
8700,https://www.loc.gov/item/sanborn03236_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954rm:g032361897:03236_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Russellville, Logan County, Kentucky."
8701,https://www.loc.gov/item/sanborn03237_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032371895:03237_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sadieville, Scott County, Kentucky."
8702,https://www.loc.gov/item/sanborn03241_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032411893:03241_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sharpsburg, Bath County, Kentucky."
8703,https://www.loc.gov/item/sanborn03242_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032421886:03242_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shelbyville, Shelby County, Kentucky."
8704,https://www.loc.gov/item/sanborn03242_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032421892:03242_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shelbyville, Shelby County, Kentucky."
8705,https://www.loc.gov/item/sanborn03242_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032421897:03242_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shelbyville, Shelby County, Kentucky."
8706,https://www.loc.gov/item/sanborn03243_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032431886:03243_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shepherdsville, Bullit County, Kentucky."
8707,https://www.loc.gov/item/sanborn03244_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032441886:03244_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Somerset, Pulaski County, Kentucky."
8708,https://www.loc.gov/item/sanborn03244_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032441891:03244_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Somerset, Pulaski County, Kentucky."
8709,https://www.loc.gov/item/sanborn03244_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032441897:03244_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Somerset, Pulaski County, Kentucky."
8710,https://www.loc.gov/item/sanborn03245_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032451886:03245_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Springfield, Washington County, Kentucky."
8711,https://www.loc.gov/item/sanborn03245_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032451893:03245_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Springfield, Washington County, Kentucky."
8712,https://www.loc.gov/item/sanborn03245_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032451898:03245_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Springfield, Washington County, Kentucky."
8713,https://www.loc.gov/item/sanborn03247_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032471886:03247_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Stanford, Lincoln County, Kentucky."
8714,https://www.loc.gov/item/sanborn03247_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032471891:03247_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Stanford, Lincoln County, Kentucky."
8715,https://www.loc.gov/item/sanborn03247_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954sm:g032471896:03247_1896-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Stanford, Lincoln County, Kentucky."
8716,https://www.loc.gov/item/sanborn03249_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954tm:g032491886:03249_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Taylorsville, Spencer County, Kentucky."
8717,https://www.loc.gov/item/sanborn03249_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954tm:g032491895:03249_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Taylorsville, Spencer County, Kentucky."
8718,https://www.loc.gov/item/sanborn03250_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954tm:g032501895:03250_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Trenton, Todd County, Kentucky."
8719,https://www.loc.gov/item/sanborn03251_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954um:g032511886:03251_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Uniontown, Union County, Kentucky."
8720,https://www.loc.gov/item/sanborn03251_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954um:g032511892:03251_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Uniontown, Union County, Kentucky."
8721,https://www.loc.gov/item/sanborn03251_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954um:g032511897:03251_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Uniontown, Union County, Kentucky."
8722,https://www.loc.gov/item/sanborn03252_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032521884:03252_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Vanceburg, Lewis County, Kentucky."
8723,https://www.loc.gov/item/sanborn03252_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032521893:03252_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Vanceburg, Lewis County, Kentucky."
8724,https://www.loc.gov/item/sanborn03252_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032521897:03252_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Vanceburg, Lewis County, Kentucky."
8725,https://www.loc.gov/item/sanborn03253_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032531886:03253_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Versailles, Woodford County, Kentucky."
8726,https://www.loc.gov/item/sanborn03253_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032531891:03253_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Versailles, Woodford County, Kentucky."
8727,https://www.loc.gov/item/sanborn03253_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954vm:g032531897:03253_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Versailles, Woodford County, Kentucky."
8728,https://www.loc.gov/item/sanborn03259_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032591897:03259_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Wickliffe, Ballard County, Kentucky."
8729,https://www.loc.gov/item/sanborn03260_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032601895:03260_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Williamsburg, Whitley County, Kentucky."
8730,https://www.loc.gov/item/sanborn03261_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032611886:03261_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Williamstown, Grant County, Kentucky."
8731,https://www.loc.gov/item/sanborn03261_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032611890:03261_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Williamstown, Grant County, Kentucky."
8732,https://www.loc.gov/item/sanborn03261_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032611895:03261_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Williamstown, Grant County, Kentucky."
8733,https://www.loc.gov/item/sanborn03263_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032631886:03263_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Winchester, Clark County, Kentucky."
8734,https://www.loc.gov/item/sanborn03263_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032631890:03263_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Winchester, Clark County, Kentucky."
8735,https://www.loc.gov/item/sanborn03263_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd395m:g3954m:g3954wm:g032631895:03263_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Winchester, Clark County, Kentucky."
8736,https://www.loc.gov/item/sanborn03264_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032641895:03264_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Abbeville, Vermilion Parish, Louisiana."
8737,https://www.loc.gov/item/sanborn03264_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032641899:03264_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Abbeville, Vermilion Parish, Louisiana."
8738,https://www.loc.gov/item/sanborn03267_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032671885:03267_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Alexandria, Rapides Parish, Louisiana."
8739,https://www.loc.gov/item/sanborn03267_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032671892:03267_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Alexandria, Rapides Parish, Louisiana."
8740,https://www.loc.gov/item/sanborn03267_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032671896:03267_1896-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Alexandria, Rapides Parish, Louisiana."
8741,https://www.loc.gov/item/sanborn03269_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032691886:03269_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Amite, Tangipahoa Parish, Louisiana."
8742,https://www.loc.gov/item/sanborn03269_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032691892:03269_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Amite, Tangipahoa Parish, Louisiana."
8743,https://www.loc.gov/item/sanborn03269_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032691898:03269_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Amite, Tangipahoa Parish, Louisiana."
8744,https://www.loc.gov/item/sanborn03270_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014am:g032701898:03270_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Arcadia, Bienville Parish, Louisiana."
8745,https://www.loc.gov/item/sanborn03274_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032741886:03274_1886-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bastrop, Morehouse Parish, Louisiana."
8746,https://www.loc.gov/item/sanborn03274_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032741892:03274_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bastrop, Morehouse Parish, Louisiana."
8747,https://www.loc.gov/item/sanborn03274_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032741899:03274_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bastrop, Morehouse Parish, Louisiana."
8748,https://www.loc.gov/item/sanborn03275_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032751885:03275_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Baton Rouge, East Baton Rouge Parish, Louisiana."
8749,https://www.loc.gov/item/sanborn03275_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032751891:03275_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Baton Rouge, East Baton Rouge Parish, Louisiana."
8750,https://www.loc.gov/item/sanborn03275_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032751898:03275_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Baton Rouge, East Baton Rouge Parish, Louisiana."
8751,https://www.loc.gov/item/sanborn03277_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032771885:03277_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bayou Sara, West Feliciana Parish, Louisiana."
8752,https://www.loc.gov/item/sanborn03277_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032771891:03277_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bayou Sara, West Feliciana Parish, Louisiana."
8753,https://www.loc.gov/item/sanborn03277_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032771898:03277_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Bayou Sara, West Feliciana Parish, Louisiana."
8754,https://www.loc.gov/item/sanborn03279_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032791899:03279_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Berwick, Saint Mary Parish, Louisiana."
8755,https://www.loc.gov/item/sanborn03284_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014bm:g032841899:03284_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Breaux Bridge, Saint Martin Parish, Louisiana."
8756,https://www.loc.gov/item/sanborn03291_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014cm:g032911885:03291_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Clinton, East Feliciana Parish, Louisiana."
8757,https://www.loc.gov/item/sanborn03291_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014cm:g032911891:03291_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Clinton, East Feliciana Parish, Louisiana."
8758,https://www.loc.gov/item/sanborn03291_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014cm:g032911898:03291_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Clinton, East Feliciana Parish, Louisiana."
